               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,             0.03886,            0.032495,           0.0072139,             0.81043,             0.82871,             0.87777,             0.61754,            0.034581,            0.017408,           0.0037493,           0.0031938,           0.0031938,           0.0031938
                  57,            0.039142,            0.036874,           0.0084404,             0.86038,             0.80447,             0.88601,             0.62563,            0.033947,            0.017295,           0.0036734,             0.00307,             0.00307,             0.00307
                  58,            0.040153,            0.033226,           0.0081775,              0.8769,             0.81555,             0.88745,             0.63631,            0.033235,            0.017134,           0.0036125,           0.0029462,           0.0029462,           0.0029462
                  59,            0.037953,            0.034178,           0.0078606,             0.90976,             0.80906,             0.89403,             0.63919,            0.033297,            0.017228,           0.0035775,           0.0028225,           0.0028225,           0.0028225
                  60,            0.038204,            0.031906,           0.0075184,             0.91338,             0.79771,             0.89133,             0.64212,             0.03307,            0.017089,           0.0035461,           0.0026987,           0.0026987,           0.0026987
                  61,            0.038068,             0.03402,           0.0082739,             0.90348,             0.81248,             0.88694,              0.6363,            0.032567,            0.016929,           0.0035145,            0.002575,            0.002575,            0.002575
                  62,            0.038463,            0.035268,           0.0073935,             0.90451,             0.81894,             0.89753,             0.64213,            0.032373,            0.016783,           0.0034719,           0.0024513,           0.0024513,           0.0024513
                  63,            0.037801,            0.036505,           0.0076026,             0.90618,              0.8226,             0.90059,             0.64683,            0.032151,            0.016637,           0.0034481,           0.0023275,           0.0023275,           0.0023275
                  64,            0.039215,            0.036313,           0.0080803,             0.89615,             0.81302,             0.88668,             0.64474,            0.032292,            0.016682,           0.0034105,           0.0022038,           0.0022038,           0.0022038
                  65,             0.03828,            0.036016,           0.0073285,             0.91097,             0.81649,             0.89791,             0.65752,            0.032036,            0.016585,           0.0033853,             0.00208,             0.00208,             0.00208
                  66,            0.035319,            0.031218,           0.0071482,             0.91062,             0.81766,             0.89533,              0.6609,            0.031855,            0.016483,            0.003371,           0.0019563,           0.0019563,           0.0019563
                  67,            0.035632,            0.033038,           0.0070866,              0.8559,             0.85013,              0.8938,             0.66086,            0.031402,             0.01637,            0.003364,           0.0018325,           0.0018325,           0.0018325
                  68,             0.03712,            0.032633,           0.0066735,             0.86549,             0.83248,             0.89151,             0.66221,            0.031516,            0.016322,           0.0033323,           0.0017087,           0.0017087,           0.0017087
                  69,            0.036567,            0.032118,           0.0075673,             0.87207,             0.83389,             0.89605,             0.66434,            0.031287,            0.016244,           0.0033015,            0.001585,            0.001585,            0.001585
                  70,             0.03561,            0.032502,           0.0081052,             0.87967,             0.83071,             0.89253,             0.65851,            0.031215,            0.016178,           0.0032852,           0.0014612,           0.0014612,           0.0014612
                  71,            0.036736,            0.030354,           0.0066454,             0.85076,             0.85039,             0.89455,             0.66631,            0.031012,             0.01615,           0.0032705,           0.0013375,           0.0013375,           0.0013375
                  72,            0.035588,            0.032774,           0.0071185,             0.84141,             0.85519,             0.89466,             0.66525,            0.030906,            0.016101,           0.0032605,           0.0012138,           0.0012138,           0.0012138
                  73,            0.035855,            0.028472,           0.0073554,             0.84585,             0.85506,             0.89576,              0.6723,            0.030719,            0.016053,           0.0032498,             0.00109,             0.00109,             0.00109
                  74,            0.037145,             0.03425,           0.0063107,             0.85564,             0.85515,             0.89611,             0.67204,            0.030528,            0.015973,           0.0032321,          0.00096625,          0.00096625,          0.00096625
                  75,            0.035886,            0.032769,            0.007118,             0.85493,             0.85706,             0.89934,             0.67529,            0.030432,            0.015914,           0.0032206,           0.0008425,           0.0008425,           0.0008425
                  76,            0.035424,            0.031304,           0.0070381,             0.85991,             0.85869,             0.89689,             0.68072,            0.030338,             0.01587,           0.0032049,          0.00071875,          0.00071875,          0.00071875
                  77,             0.03558,            0.031886,           0.0080827,             0.86461,             0.86324,             0.90015,             0.67928,             0.03021,            0.015821,           0.0031912,            0.000595,            0.000595,            0.000595
                  78,            0.036153,             0.03147,           0.0068486,             0.86148,             0.86469,             0.90281,             0.68464,            0.030137,            0.015771,           0.0031832,          0.00047125,          0.00047125,          0.00047125
                  79,            0.035134,            0.033937,           0.0069461,             0.85947,             0.86318,             0.90061,             0.68222,            0.030102,            0.015734,           0.0031772,           0.0003475,           0.0003475,           0.0003475
