               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.050245,            0.040815,            0.014264,             0.76977,             0.71656,             0.77877,             0.44367,            0.047265,            0.023039,           0.0060587,            0.009439,            0.009439,            0.009439
                  19,            0.051288,            0.041711,            0.012656,             0.78718,             0.73553,               0.796,             0.47316,            0.045201,            0.022861,           0.0061662,            0.009406,            0.009406,            0.009406
                  20,            0.050008,            0.039412,            0.013064,             0.77669,             0.73973,             0.79258,             0.46317,            0.046148,            0.022599,            0.005779,            0.009373,            0.009373,            0.009373
                  21,            0.048848,             0.04334,            0.014181,             0.77044,              0.7133,              0.7883,             0.46593,            0.046962,            0.022757,           0.0059078,             0.00934,             0.00934,             0.00934
                  22,            0.051608,             0.04296,            0.011949,             0.78405,             0.72376,             0.79973,             0.49344,            0.044685,            0.022924,             0.00595,            0.009307,            0.009307,            0.009307
                  23,            0.049261,            0.042845,            0.013236,             0.74385,              0.7843,             0.81913,             0.47943,            0.045734,            0.022676,           0.0058014,            0.009274,            0.009274,            0.009274
                  24,             0.05088,            0.042983,            0.011254,             0.71765,             0.76632,             0.80324,             0.47787,            0.045523,            0.022743,           0.0061009,            0.009241,            0.009241,            0.009241
                  25,            0.049765,            0.038015,            0.012637,             0.76367,             0.72005,             0.78833,             0.45908,            0.045828,            0.021854,           0.0058599,            0.009208,            0.009208,            0.009208
                  26,            0.050512,            0.042455,            0.010965,             0.77164,             0.76035,             0.79865,             0.46529,            0.045102,            0.021768,           0.0057395,            0.009175,            0.009175,            0.009175
                  27,            0.048414,            0.042834,            0.010421,             0.79905,             0.72641,             0.79668,             0.46816,              0.0463,             0.02171,           0.0055392,            0.009142,            0.009142,            0.009142
                  28,            0.050281,            0.039512,            0.011532,             0.78126,             0.74547,             0.81403,             0.48079,            0.044348,            0.021696,           0.0054963,            0.009109,            0.009109,            0.009109
                  29,            0.048549,            0.039001,            0.011408,              0.7915,             0.74316,              0.8112,             0.49603,             0.04382,            0.021287,           0.0053632,            0.009076,            0.009076,            0.009076
                  30,            0.047862,            0.037523,            0.010375,             0.78211,             0.73967,             0.79968,             0.48854,            0.045374,            0.021088,            0.005321,            0.009043,            0.009043,            0.009043
                  31,             0.04924,            0.036682,            0.011383,             0.76407,             0.76856,             0.81912,             0.48657,            0.043888,            0.021338,           0.0052764,             0.00901,             0.00901,             0.00901
                  32,            0.048337,            0.043105,            0.010697,             0.70021,             0.81062,             0.82065,             0.49609,            0.045292,            0.021205,            0.005224,            0.008977,            0.008977,            0.008977
                  33,            0.049148,            0.038446,            0.010369,              0.7959,             0.77253,             0.82681,             0.50365,            0.042993,            0.021061,           0.0052698,            0.008944,            0.008944,            0.008944
                  34,            0.048291,            0.041307,            0.010314,               0.809,             0.77236,             0.82536,             0.50891,            0.042696,            0.020953,           0.0050919,            0.008911,            0.008911,            0.008911
                  35,            0.045443,            0.036799,            0.010094,             0.72875,             0.79534,             0.80654,             0.49485,            0.043646,            0.020638,           0.0048616,            0.008878,            0.008878,            0.008878
                  36,            0.047938,            0.038373,                0.01,             0.80419,             0.75578,              0.8366,             0.51805,            0.042214,            0.020309,           0.0048196,            0.008845,            0.008845,            0.008845
                  37,             0.04788,             0.04311,             0.01006,             0.76967,             0.78532,             0.82962,             0.49739,            0.042494,            0.020232,           0.0048654,            0.008812,            0.008812,            0.008812
                  38,            0.047937,            0.038061,           0.0095612,               0.746,              0.7585,             0.80998,             0.50166,            0.042039,            0.020146,           0.0048712,            0.008779,            0.008779,            0.008779
                  39,            0.045993,            0.036604,            0.010094,             0.76048,             0.80991,             0.84371,              0.5134,            0.041674,             0.02032,           0.0048233,            0.008746,            0.008746,            0.008746
                  40,            0.046809,            0.038882,            0.010708,             0.78125,             0.78982,             0.83772,             0.52849,            0.041311,            0.020335,           0.0046657,            0.008713,            0.008713,            0.008713
                  41,            0.045736,            0.039165,            0.009639,              0.8051,             0.73911,             0.82857,             0.52264,            0.041703,            0.019934,           0.0045418,             0.00868,             0.00868,             0.00868
                  42,            0.047935,            0.038216,           0.0093964,              0.8035,             0.77902,             0.83764,              0.5348,            0.041213,            0.019843,           0.0044839,            0.008647,            0.008647,            0.008647
                  43,            0.045671,            0.036203,           0.0093995,             0.84364,             0.75514,             0.83164,             0.52357,            0.043538,            0.019947,           0.0044483,            0.008614,            0.008614,            0.008614
                  44,            0.046089,            0.035598,           0.0097897,              0.8486,             0.74818,             0.84083,             0.53512,            0.041525,             0.01961,           0.0045451,            0.008581,            0.008581,            0.008581
                  45,            0.045722,            0.034746,            0.009665,              0.7375,             0.82481,              0.8507,             0.49909,            0.042882,            0.019719,           0.0046972,            0.008548,            0.008548,            0.008548
                  46,            0.047381,            0.036558,           0.0094629,             0.74029,             0.82437,             0.84651,             0.49485,            0.042887,            0.019594,           0.0048437,            0.008515,            0.008515,            0.008515
                  47,            0.046234,            0.034369,           0.0095866,             0.75343,             0.79085,             0.83048,             0.51612,            0.042586,            0.019581,           0.0049171,            0.008482,            0.008482,            0.008482
                  48,            0.046286,            0.039792,            0.010708,             0.82664,             0.76993,             0.84981,              0.5396,            0.040216,            0.019261,           0.0048369,            0.008449,            0.008449,            0.008449
                  49,            0.044038,            0.037642,           0.0096645,             0.77931,             0.78854,             0.85301,             0.49867,            0.043715,            0.020024,            0.004702,            0.008416,            0.008416,            0.008416
                  50,            0.046495,            0.034732,            0.010407,             0.79214,             0.80064,             0.86334,             0.52887,            0.040814,            0.019747,           0.0047075,            0.008383,            0.008383,            0.008383
                  51,            0.046038,            0.041761,           0.0093165,             0.78972,             0.80088,             0.84647,             0.52103,             0.04272,            0.019541,           0.0046064,             0.00835,             0.00835,             0.00835
                  52,            0.045672,            0.040402,           0.0093119,             0.78598,             0.82783,             0.86115,             0.52583,            0.042022,             0.01918,           0.0044615,            0.008317,            0.008317,            0.008317
                  53,            0.046187,            0.037407,           0.0093136,             0.77517,             0.80618,             0.85604,              0.5135,             0.04226,            0.018919,           0.0044419,            0.008284,            0.008284,            0.008284
                  54,            0.044821,            0.034811,           0.0090928,             0.73652,             0.81853,             0.84883,             0.50775,            0.042076,            0.018903,           0.0043397,            0.008251,            0.008251,            0.008251
                  55,            0.045605,            0.033152,            0.010143,             0.77602,             0.85199,             0.86639,             0.57045,            0.038836,            0.018776,           0.0044688,            0.008218,            0.008218,            0.008218
                  56,            0.043501,            0.033878,           0.0081339,             0.75836,              0.8345,             0.84945,             0.52807,            0.042381,            0.018881,           0.0044308,            0.008185,            0.008185,            0.008185
                  57,             0.04506,            0.038348,           0.0092464,             0.81102,             0.79759,             0.86504,              0.5394,            0.040019,            0.018731,           0.0043731,            0.008152,            0.008152,            0.008152
                  58,            0.045258,            0.034866,           0.0091754,             0.83646,             0.81994,             0.87073,             0.56323,            0.038216,            0.018372,           0.0042644,            0.008119,            0.008119,            0.008119
                  59,            0.043053,            0.035693,           0.0088214,             0.79205,             0.79273,             0.84791,             0.53046,            0.042387,            0.018551,           0.0041374,            0.008086,            0.008086,            0.008086
                  60,            0.044892,            0.033537,           0.0084828,              0.7998,             0.82351,             0.86868,             0.55034,            0.039666,            0.018169,           0.0041282,            0.008053,            0.008053,            0.008053
                  61,            0.043801,            0.035402,           0.0091825,             0.82271,             0.80995,              0.8752,             0.55658,            0.039018,            0.018238,           0.0041406,             0.00802,             0.00802,             0.00802
                  62,            0.043057,            0.036828,           0.0084186,             0.82324,             0.81297,              0.8742,             0.56968,            0.038805,            0.018324,           0.0040975,            0.007987,            0.007987,            0.007987
                  63,            0.042858,            0.038269,           0.0084765,             0.86929,             0.81795,             0.88588,             0.56194,            0.039272,            0.018238,           0.0040834,            0.007954,            0.007954,            0.007954
                  64,            0.045643,            0.038002,           0.0088973,             0.81616,             0.81737,             0.86718,              0.5263,            0.040435,            0.018449,           0.0040797,            0.007921,            0.007921,            0.007921
                  65,            0.044873,            0.037764,           0.0083253,             0.84857,             0.80169,             0.87218,             0.56512,            0.039292,             0.01835,           0.0040879,            0.007888,            0.007888,            0.007888
                  66,            0.040558,            0.032741,           0.0081109,             0.76626,             0.85289,             0.86313,             0.56624,            0.039928,            0.018197,           0.0040932,            0.007855,            0.007855,            0.007855
                  67,             0.04215,            0.034571,           0.0083111,              0.7884,             0.85367,             0.87781,             0.58067,            0.038419,            0.018095,           0.0040883,            0.007822,            0.007822,            0.007822
                  68,            0.043678,            0.034865,           0.0078884,             0.78123,             0.84404,             0.86051,             0.54003,            0.039367,            0.018008,             0.00404,            0.007789,            0.007789,            0.007789
                  69,            0.042629,            0.033702,           0.0084882,             0.83413,             0.84922,             0.88059,             0.58453,            0.038824,            0.018313,           0.0040931,            0.007756,            0.007756,            0.007756
                  70,            0.041451,            0.033862,           0.0084035,             0.85237,             0.84157,             0.89064,             0.58938,            0.036841,            0.017851,           0.0040896,            0.007723,            0.007723,            0.007723
                  71,             0.04199,            0.031756,           0.0077286,             0.86869,              0.8409,             0.88673,             0.56519,            0.037069,            0.017831,            0.004084,             0.00769,             0.00769,             0.00769
                  72,            0.041155,             0.03472,           0.0083896,             0.83464,             0.81326,             0.86001,             0.55214,             0.03839,            0.017878,           0.0040697,            0.007657,            0.007657,            0.007657
                  73,            0.041746,            0.030148,            0.008703,             0.83376,             0.83711,             0.87153,             0.57964,            0.037197,            0.017617,           0.0040519,            0.007624,            0.007624,            0.007624
                  74,            0.042721,            0.036204,           0.0078332,             0.83281,             0.81173,             0.86166,             0.58065,            0.037702,            0.017628,           0.0039177,            0.007591,            0.007591,            0.007591
                  75,            0.041336,            0.034448,           0.0085997,             0.88147,             0.80776,             0.88385,             0.59123,            0.036466,            0.017406,           0.0039113,            0.007558,            0.007558,            0.007558
                  76,             0.04194,            0.033273,           0.0080899,             0.87272,             0.80186,             0.87594,             0.58033,            0.037271,            0.017598,           0.0038785,            0.007525,            0.007525,            0.007525
                  77,            0.041384,            0.033617,            0.009312,             0.82348,             0.79829,             0.86248,             0.56982,             0.03909,            0.017439,           0.0038674,            0.007492,            0.007492,            0.007492
                  78,            0.042893,            0.033166,           0.0080265,             0.85371,             0.80402,             0.88341,             0.58837,            0.037377,            0.017406,            0.003867,            0.007459,            0.007459,            0.007459
                  79,             0.04246,             0.03613,            0.008144,              0.8776,             0.80354,             0.88906,               0.606,            0.036894,            0.017517,           0.0039067,            0.007426,            0.007426,            0.007426
                  80,            0.042817,            0.033575,           0.0085891,             0.89333,             0.79909,             0.89405,             0.60779,            0.036542,            0.017352,           0.0038218,            0.007393,            0.007393,            0.007393
                  81,            0.042599,             0.03515,           0.0082963,             0.84568,             0.84239,             0.89619,             0.60438,            0.036585,            0.017378,           0.0038418,             0.00736,             0.00736,             0.00736
                  82,             0.04174,            0.031124,           0.0081233,             0.83565,             0.86389,             0.89965,             0.61854,            0.036303,             0.01727,           0.0038344,            0.007327,            0.007327,            0.007327
                  83,            0.040744,            0.035644,           0.0076885,             0.87823,             0.84747,             0.90061,             0.61723,            0.035644,            0.017157,           0.0038608,            0.007294,            0.007294,            0.007294
                  84,            0.040749,            0.035357,           0.0078293,              0.8811,             0.83684,             0.89094,             0.62119,            0.035634,            0.017174,           0.0038633,            0.007261,            0.007261,            0.007261
                  85,            0.041711,            0.032598,           0.0074567,             0.88068,             0.83725,             0.90136,             0.61039,            0.036227,             0.01712,           0.0038327,            0.007228,            0.007228,            0.007228
                  86,            0.040668,            0.034298,           0.0074214,             0.88189,             0.84133,             0.90212,             0.61317,            0.035575,            0.017101,           0.0037587,            0.007195,            0.007195,            0.007195
                  87,            0.042257,            0.036029,           0.0086144,             0.88652,              0.8353,             0.89748,             0.60716,            0.035284,            0.016999,           0.0037251,            0.007162,            0.007162,            0.007162
                  88,            0.040118,            0.033998,            0.006911,             0.87855,             0.83886,             0.89724,             0.62462,            0.035271,            0.017102,           0.0036788,            0.007129,            0.007129,            0.007129
                  89,            0.040124,            0.034306,           0.0076242,             0.86625,             0.85096,             0.89852,             0.60376,            0.035598,            0.017381,           0.0036881,            0.007096,            0.007096,            0.007096
                  90,            0.041768,            0.033828,           0.0076193,             0.87006,             0.84394,             0.89615,             0.59768,             0.03591,            0.017505,           0.0037318,            0.007063,            0.007063,            0.007063
                  91,            0.042322,            0.031779,           0.0083172,             0.86215,             0.84873,             0.89146,             0.59473,            0.035913,            0.017083,           0.0037336,             0.00703,             0.00703,             0.00703
                  92,            0.038925,            0.031652,           0.0075012,             0.89786,             0.82579,             0.89771,             0.62046,            0.034491,            0.016897,           0.0037286,            0.006997,            0.006997,            0.006997
                  93,            0.039497,            0.032387,           0.0074548,              0.8844,              0.8385,             0.89511,             0.60632,            0.035027,             0.01675,           0.0037308,            0.006964,            0.006964,            0.006964
                  94,            0.040659,            0.032338,           0.0073936,             0.87293,             0.84906,             0.89823,             0.62551,             0.03522,            0.016698,            0.003713,            0.006931,            0.006931,            0.006931
                  95,            0.040869,             0.03293,           0.0078881,             0.83759,             0.85251,             0.89366,             0.60934,            0.035361,             0.01673,           0.0037104,            0.006898,            0.006898,            0.006898
                  96,             0.04161,            0.032763,           0.0079594,             0.84879,             0.85792,             0.89083,             0.61611,            0.034383,            0.016618,           0.0037342,            0.006865,            0.006865,            0.006865
                  97,            0.039537,            0.031883,           0.0075974,             0.84525,             0.84487,             0.89172,             0.61089,            0.035407,             0.01682,           0.0037159,            0.006832,            0.006832,            0.006832
                  98,            0.041749,            0.034736,           0.0082207,             0.84532,             0.86072,             0.89994,             0.62916,            0.033749,            0.016542,            0.003706,            0.006799,            0.006799,            0.006799
                  99,            0.038839,            0.029562,           0.0079994,             0.82311,             0.86465,             0.89553,             0.61395,            0.035523,             0.01662,           0.0036645,            0.006766,            0.006766,            0.006766
                 100,            0.041051,            0.029656,           0.0078965,             0.85666,             0.87326,             0.91261,             0.62378,            0.034329,            0.016598,           0.0036741,            0.006733,            0.006733,            0.006733
                 101,            0.039532,            0.031761,            0.007512,             0.89995,             0.83086,             0.91147,             0.62896,            0.033457,            0.016398,            0.003678,              0.0067,              0.0067,              0.0067
                 102,            0.039821,            0.033152,           0.0079696,             0.86347,             0.83443,             0.89869,             0.61878,            0.035158,            0.016568,           0.0036348,            0.006667,            0.006667,            0.006667
                 103,            0.040002,            0.033793,           0.0073883,             0.85763,             0.83928,             0.89877,             0.59836,            0.036446,            0.016961,           0.0036068,            0.006634,            0.006634,            0.006634
                 104,            0.039364,            0.031396,           0.0069832,             0.83572,             0.87014,              0.8993,             0.61756,            0.035168,            0.016708,           0.0035769,            0.006601,            0.006601,            0.006601
                 105,            0.039013,            0.034944,           0.0069973,             0.85668,             0.87822,             0.90939,             0.63436,            0.034214,            0.016516,           0.0035458,            0.006568,            0.006568,            0.006568
                 106,            0.039177,            0.032965,           0.0069395,             0.83545,              0.8788,             0.90166,             0.62147,              0.0352,             0.01652,           0.0035114,            0.006535,            0.006535,            0.006535
                 107,            0.039723,            0.029285,           0.0076578,             0.83497,             0.85882,             0.90369,             0.61057,            0.035862,            0.016618,           0.0034926,            0.006502,            0.006502,            0.006502
                 108,            0.039154,            0.031997,            0.007288,             0.86923,             0.83864,             0.89451,             0.60259,            0.037121,            0.016782,           0.0034984,            0.006469,            0.006469,            0.006469
                 109,            0.040631,            0.033949,           0.0079238,             0.89512,             0.82188,             0.90439,             0.63017,            0.034247,            0.016386,            0.003471,            0.006436,            0.006436,            0.006436
                 110,            0.038242,            0.032767,            0.006858,             0.85192,             0.84218,             0.89212,             0.61109,            0.035512,            0.016532,           0.0034754,            0.006403,            0.006403,            0.006403
                 111,            0.039819,            0.032197,           0.0060826,              0.8813,             0.84922,             0.91047,             0.62833,            0.034322,            0.016342,           0.0034912,             0.00637,             0.00637,             0.00637
                 112,            0.039191,            0.033435,           0.0073505,             0.87151,             0.84862,             0.90727,             0.62433,            0.034971,            0.016297,           0.0034976,            0.006337,            0.006337,            0.006337
                 113,            0.039892,            0.030004,           0.0079399,             0.88897,             0.84449,             0.91205,             0.63001,              0.0332,            0.015959,           0.0034778,            0.006304,            0.006304,            0.006304
                 114,            0.039649,            0.031211,           0.0070131,             0.85236,             0.85411,             0.90605,             0.62189,            0.033547,            0.016034,           0.0034844,            0.006271,            0.006271,            0.006271
                 115,            0.039878,            0.031816,           0.0063425,             0.83296,             0.86766,             0.90328,             0.63895,            0.032687,             0.01585,           0.0035048,            0.006238,            0.006238,            0.006238
                 116,            0.039668,            0.031294,           0.0074444,             0.80644,             0.88341,             0.90008,             0.64523,            0.033045,            0.015797,           0.0035111,            0.006205,            0.006205,            0.006205
                 117,            0.040504,            0.032376,           0.0069571,             0.82033,             0.87451,              0.8984,              0.6423,            0.032739,            0.015756,           0.0035073,            0.006172,            0.006172,            0.006172
                 118,            0.039813,            0.033481,           0.0073287,             0.84435,             0.87762,             0.90497,             0.64011,            0.033074,            0.015834,           0.0034767,            0.006139,            0.006139,            0.006139
                 119,             0.03915,            0.031742,           0.0073923,             0.88061,             0.86716,             0.90654,             0.63927,            0.032432,            0.015869,           0.0034457,            0.006106,            0.006106,            0.006106
                 120,            0.039259,            0.035362,           0.0064848,             0.88318,             0.84155,             0.90714,             0.62795,            0.033038,            0.015725,           0.0034287,            0.006073,            0.006073,            0.006073
                 121,            0.037263,            0.030117,           0.0062714,             0.87441,             0.86152,             0.90054,              0.6469,            0.032744,            0.015729,           0.0034115,             0.00604,             0.00604,             0.00604
                 122,            0.038141,            0.031948,           0.0066839,             0.85339,             0.86519,             0.90527,             0.66441,            0.033346,            0.015716,           0.0033771,            0.006007,            0.006007,            0.006007
                 123,            0.039188,            0.031767,           0.0064053,             0.89063,             0.85747,             0.91064,             0.66639,            0.031764,            0.015652,           0.0033183,            0.005974,            0.005974,            0.005974
                 124,            0.036632,            0.031362,           0.0072105,             0.87742,             0.87014,             0.91507,             0.65303,             0.03153,            0.015781,           0.0033252,            0.005941,            0.005941,            0.005941
                 125,            0.037463,            0.031628,           0.0069855,             0.86102,              0.9002,             0.92631,             0.63706,            0.032853,            0.016099,           0.0033123,            0.005908,            0.005908,            0.005908
                 126,            0.038192,            0.031727,           0.0065203,             0.85877,             0.88915,             0.91609,             0.63825,            0.032365,            0.015923,           0.0033333,            0.005875,            0.005875,            0.005875
                 127,            0.037509,            0.030231,            0.006458,             0.87819,             0.88054,             0.91421,              0.6536,             0.03224,            0.015881,           0.0033563,            0.005842,            0.005842,            0.005842
                 128,            0.036695,            0.031702,           0.0064691,             0.88187,             0.87613,             0.91395,             0.64772,            0.032462,            0.015791,           0.0033374,            0.005809,            0.005809,            0.005809
                 129,            0.036504,            0.029049,           0.0063854,             0.89155,             0.87131,             0.91319,             0.64694,            0.032157,            0.015913,           0.0032935,            0.005776,            0.005776,            0.005776
                 130,            0.038083,             0.03149,           0.0060696,             0.89661,             0.86883,             0.90986,             0.64711,            0.031858,            0.016012,           0.0032367,            0.005743,            0.005743,            0.005743
                 131,            0.039385,             0.03518,            0.007364,             0.87382,             0.86953,             0.91283,             0.64823,            0.031991,            0.016221,            0.003238,             0.00571,             0.00571,             0.00571
                 132,            0.037497,            0.032716,           0.0067316,              0.8685,             0.87285,             0.91161,              0.6518,            0.032416,            0.016176,            0.003264,            0.005677,            0.005677,            0.005677
                 133,            0.038242,            0.029577,           0.0070718,             0.91786,             0.82203,              0.9116,             0.64799,            0.031999,            0.016094,           0.0032722,            0.005644,            0.005644,            0.005644
                 134,            0.038183,            0.030389,           0.0060473,             0.83228,             0.89451,             0.91341,             0.65051,            0.032412,             0.01601,           0.0032483,            0.005611,            0.005611,            0.005611
                 135,            0.037495,            0.031236,           0.0068219,             0.85204,             0.88127,             0.92078,             0.65634,             0.03162,            0.015833,           0.0032554,            0.005578,            0.005578,            0.005578
                 136,            0.036889,            0.029623,           0.0066651,             0.84269,             0.87203,             0.91099,             0.66579,            0.031683,            0.015699,           0.0032828,            0.005545,            0.005545,            0.005545
                 137,            0.036854,            0.031636,           0.0064711,             0.88508,             0.84528,             0.90479,             0.66291,            0.032101,            0.015671,           0.0033208,            0.005512,            0.005512,            0.005512
                 138,            0.037328,            0.031759,           0.0064011,             0.88262,              0.8511,             0.90306,             0.66234,            0.032052,            0.015618,           0.0033144,            0.005479,            0.005479,            0.005479
                 139,             0.03757,            0.027545,           0.0062972,             0.90751,             0.84227,             0.91333,              0.6624,             0.03148,            0.015599,            0.003297,            0.005446,            0.005446,            0.005446
                 140,            0.036151,            0.029981,           0.0064827,             0.90116,             0.83865,             0.90607,               0.662,            0.031663,            0.015608,           0.0032866,            0.005413,            0.005413,            0.005413
                 141,            0.038368,            0.029088,           0.0070001,              0.8694,             0.87176,             0.91728,             0.66546,            0.031371,            0.015542,           0.0032706,             0.00538,             0.00538,             0.00538
                 142,             0.03766,            0.027696,           0.0070217,             0.86016,             0.88033,             0.91388,             0.65572,            0.032198,            0.015705,            0.003298,            0.005347,            0.005347,            0.005347
                 143,            0.037878,            0.031544,           0.0068788,             0.86356,             0.88562,             0.91197,             0.66056,            0.031718,            0.015603,           0.0032734,            0.005314,            0.005314,            0.005314
                 144,            0.037412,            0.031802,           0.0057809,             0.87281,             0.88117,             0.91187,             0.65958,            0.031483,             0.01552,           0.0032629,            0.005281,            0.005281,            0.005281
                 145,             0.03794,            0.032566,           0.0063372,             0.86058,             0.88644,             0.92171,             0.66595,            0.030948,            0.015458,           0.0032384,            0.005248,            0.005248,            0.005248
                 146,            0.037028,            0.031067,           0.0064273,             0.85829,             0.89057,             0.91487,             0.67267,            0.030987,            0.015313,           0.0032022,            0.005215,            0.005215,            0.005215
                 147,            0.037612,            0.033399,           0.0069729,              0.8873,             0.86199,             0.91722,             0.66883,            0.030591,            0.015191,           0.0031757,            0.005182,            0.005182,            0.005182
                 148,            0.034157,            0.027665,           0.0064636,             0.86276,             0.86462,             0.91362,             0.66009,            0.031159,            0.015299,           0.0031445,            0.005149,            0.005149,            0.005149
                 149,            0.035992,            0.028473,           0.0060701,             0.87723,             0.86081,             0.90861,             0.65556,            0.031108,            0.015255,           0.0031381,            0.005116,            0.005116,            0.005116
                 150,            0.035536,            0.028488,           0.0058943,             0.87202,             0.85994,             0.91549,             0.66271,            0.030675,            0.015344,           0.0031598,            0.005083,            0.005083,            0.005083
                 151,            0.035754,            0.030156,           0.0059164,             0.88102,             0.84497,              0.9128,             0.66707,             0.03103,            0.015392,           0.0031601,             0.00505,             0.00505,             0.00505
                 152,            0.035465,            0.028075,           0.0057875,             0.84971,             0.87237,             0.91438,             0.66722,            0.030485,            0.015233,           0.0031486,            0.005017,            0.005017,            0.005017
                 153,            0.035651,            0.032946,           0.0069672,              0.8518,             0.88205,             0.91301,             0.67599,            0.030076,            0.015184,           0.0031528,            0.004984,            0.004984,            0.004984
                 154,            0.035248,            0.031526,           0.0060328,             0.86637,             0.86152,             0.91405,              0.6824,            0.030144,            0.015152,           0.0031478,            0.004951,            0.004951,            0.004951
                 155,            0.034799,            0.028731,           0.0051711,             0.89326,             0.85743,             0.91814,             0.67945,            0.030192,            0.015165,           0.0031494,            0.004918,            0.004918,            0.004918
                 156,            0.034481,            0.029256,           0.0062933,             0.87322,             0.87242,             0.91683,             0.67851,            0.030199,            0.015124,            0.003155,            0.004885,            0.004885,            0.004885
                 157,             0.03539,            0.030691,           0.0064091,             0.87138,             0.88212,             0.92409,             0.68787,            0.029914,            0.015063,           0.0031275,            0.004852,            0.004852,            0.004852
                 158,             0.03464,            0.030125,            0.005618,             0.90479,             0.85728,             0.91824,              0.6903,             0.02963,             0.01487,           0.0030953,            0.004819,            0.004819,            0.004819
                 159,            0.036676,            0.028231,           0.0062547,              0.8958,              0.8586,             0.92536,             0.68085,            0.030146,            0.014959,           0.0030972,            0.004786,            0.004786,            0.004786
                 160,            0.036057,            0.033233,           0.0058894,             0.90601,             0.85542,             0.92482,             0.67657,             0.03093,            0.015096,           0.0030884,            0.004753,            0.004753,            0.004753
                 161,             0.03713,            0.028278,           0.0062087,             0.91468,             0.85311,             0.92298,             0.68278,            0.029762,            0.014836,           0.0030904,             0.00472,             0.00472,             0.00472
                 162,            0.035126,            0.029152,           0.0067282,             0.91294,             0.86003,             0.92566,             0.66797,            0.030903,            0.015033,           0.0030702,            0.004687,            0.004687,            0.004687
                 163,            0.037552,            0.032607,           0.0064935,             0.91959,             0.85036,              0.9269,             0.67664,            0.030314,            0.014913,           0.0030743,            0.004654,            0.004654,            0.004654
